"Vel:0","Vel:1","Vel:2","Press","T",":0",":1",":2"
-1.9703e-05,-0.00011008,0,-0.044989,273.2,0.009875,0.000575,0
-2.7458e-05,-0.00012577,0,-0.044972,273.21,0.00985,0.000575,0
-1.3028e-05,-9.2411e-05,0,-0.045011,273.19,0.0099,0.000575,0
-7.4962e-06,-6.7884e-05,0,-0.045082,273.18,0.009925,0.00055,0
-1.9874e-05,-0.00011735,0,-0.044939,273.2,0.009875,0.0006,0
-7.5701e-06,-7.2662e-05,0,-0.045034,273.18,0.009925,0.000575,0
-7.6332e-06,-7.7485e-05,0,-0.044984,273.18,0.009925,0.0006,0
-2.0018e-05,-0.00012468,0,-0.044884,273.2,0.009875,0.000625,0
-1.3232e-05,-0.0001047,0,-0.044905,273.19,0.0099,0.000625,0
-7.6864e-06,-8.2346e-05,0,-0.044929,273.18,0.009925,0.000625,0
-2.7904e-05,-0.00014242,0,-0.044867,273.21,0.00985,0.000625,0
-8.8904e-07,-2.4792e-05,0,-0.04514,273.16,0.009975,0.00055,0
-8.9687e-07,-2.655e-05,0,-0.045092,273.16,0.009975,0.000575,0
-3.475e-06,-5.074e-05,0,-0.045062,273.17,0.00995,0.000575,0
0,0,0,-0.045127,273.15,0.01,0.000575,0
-9.0456e-07,-2.8323e-05,0,-0.045042,273.16,0.009975,0.0006,0
-9.0999e-07,-3.0109e-05,0,-0.044988,273.16,0.009975,0.000625,0
0,0,0,-0.045023,273.15,0.01,0.000625,0
-3.5272e-06,-5.752e-05,0,-0.044957,273.17,0.00995,0.000625,0
-6.9042e-05,-0.00022739,0,-0.044639,273.27,0.00975,0.0007,0
-5.7559e-05,-0.00020489,0,-0.04471,273.25,0.009775,0.000675,0
-4.6994e-05,-0.00019188,0,-0.044721,273.24,0.0098,0.000675,0
-3.6987e-05,-0.00016734,0,-0.044794,273.23,0.009825,0.00065,0
-3.7171e-05,-0.00017673,0,-0.044733,273.23,0.009825,0.000675,0
-3.7312e-05,-0.00018616,0,-0.04467,273.23,0.009825,0.0007,0
-5.7953e-05,-0.00022679,0,-0.04458,273.26,0.009775,0.000725,0
-4.731e-05,-0.00021239,0,-0.044591,273.25,0.0098,0.000725,0
-3.7416e-05,-0.00019563,0,-0.044602,273.23,0.009825,0.000725,0
-2.0137e-05,-0.00013207,0,-0.044827,273.2,0.009875,0.00065,0
-2.0232e-05,-0.00013949,0,-0.044766,273.21,0.009875,0.000675,0
-2.821e-05,-0.00015931,0,-0.044748,273.22,0.00985,0.000675,0
-1.3371e-05,-0.00011715,0,-0.044787,273.2,0.0099,0.000675,0
-7.7302e-06,-8.7238e-05,0,-0.044872,273.18,0.009925,0.00065,0
-2.0306e-05,-0.00014695,0,-0.044702,273.21,0.009875,0.0007,0
-7.7653e-06,-9.2157e-05,0,-0.044811,273.18,0.009925,0.000675,0
-7.7922e-06,-9.7096e-05,0,-0.044747,273.19,0.009925,0.0007,0
-2.036e-05,-0.00015443,0,-0.044634,273.21,0.009875,0.000725,0
-1.3453e-05,-0.00012971,0,-0.044655,273.2,0.0099,0.000725,0
-7.8114e-06,-0.00010205,0,-0.044679,273.19,0.009925,0.000725,0
-2.8392e-05,-0.00017635,0,-0.044617,273.22,0.00985,0.000725,0
-9.155e-07,-3.1906e-05,0,-0.044931,273.16,0.009975,0.00065,0
-9.1885e-07,-3.3711e-05,0,-0.044869,273.16,0.009975,0.000675,0
-3.5625e-06,-6.4387e-05,0,-0.044839,273.17,0.00995,0.000675,0
0,0,0,-0.044905,273.15,0.01,0.000675,0
-9.2245e-07,-3.5524e-05,0,-0.044805,273.16,0.009975,0.0007,0
-9.2395e-07,-3.7342e-05,0,-0.044737,273.16,0.009975,0.000725,0
0,0,0,-0.044773,273.15,0.01,0.000725,0
-3.583e-06,-7.131e-05,0,-0.044706,273.17,0.00995,0.000725,0
-6.9461e-05,-0.00027375,0,-0.044353,273.28,0.00975,0.0008,0
-5.8121e-05,-0.0002488,0,-0.044437,273.27,0.009775,0.000775,0
-4.7442e-05,-0.00023301,0,-0.044447,273.25,0.0098,0.000775,0
-3.7483e-05,-0.00020512,0,-0.044532,273.24,0.009825,0.00075,0
-3.7516e-05,-0.00021462,0,-0.044458,273.24,0.009825,0.000775,0
-3.7516e-05,-0.00022413,0,-0.044382,273.24,0.009825,0.0008,0
-5.8081e-05,-0.00027084,0,-0.04428,273.27,0.009775,0.000825,0
-4.7406e-05,-0.00025365,0,-0.04429,273.26,0.0098,0.000825,0
-3.7485e-05,-0.00023364,0,-0.044301,273.25,0.009825,0.000825,0
-2.0394e-05,-0.00016193,0,-0.044564,273.21,0.009875,0.00075,0
-2.0409e-05,-0.00016944,0,-0.04449,273.22,0.009875,0.000775,0
-2.8464e-05,-0.00019348,0,-0.044473,273.23,0.00985,0.000775,0
-1.3484e-05,-0.00014232,0,-0.04451,273.2,0.0099,0.000775,0
-7.8234e-06,-0.00010701,0,-0.044608,273.19,0.009925,0.00075,0
-2.0408e-05,-0.00017695,0,-0.044413,273.22,0.009875,0.0008,0
-7.8285e-06,-0.00011199,0,-0.044533,273.19,0.009925,0.000775,0
-7.8271e-06,-0.00011696,0,-0.044456,273.19,0.009925,0.0008,0
-2.0389e-05,-0.00018446,0,-0.044332,273.22,0.009875,0.000825,0
-1.347e-05,-0.00015495,0,-0.044352,273.21,0.0099,0.000825,0
-7.8193e-06,-0.00012193,0,-0.044374,273.19,0.009925,0.000825,0
-2.8438e-05,-0.00021063,0,-0.044315,273.23,0.00985,0.000825,0
-9.2585e-07,-3.9163e-05,0,-0.044666,273.16,0.009975,0.00075,0
-9.257e-07,-4.0986e-05,0,-0.044591,273.16,0.009975,0.000775,0
-3.5904e-06,-7.826e-05,0,-0.044561,273.18,0.00995,0.000775,0
0,0,0,-0.044627,273.15,0.01,0.000775,0
-9.2607e-07,-4.2809e-05,0,-0.044513,273.16,0.009975,0.0008,0
-9.244e-07,-4.4631e-05,0,-0.044431,273.16,0.009975,0.000825,0
0,0,0,-0.044467,273.15,0.01,0.000825,0
-3.5858e-06,-8.5214e-05,0,-0.044401,273.18,0.00995,0.000825,0
-6.894e-05,-0.00032012,0,-0.044016,273.3,0.00975,0.0009,0
-5.7858e-05,-0.00029285,0,-0.044112,273.28,0.009775,0.000875,0
-4.7221e-05,-0.00027426,0,-0.044121,273.27,0.0098,0.000875,0
-3.7424e-05,-0.00024314,0,-0.044218,273.25,0.009825,0.00085,0
-3.7337e-05,-0.00025262,0,-0.044131,273.25,0.009825,0.000875,0
-3.7221e-05,-0.00026207,0,-0.044042,273.26,0.009825,0.0009,0
-5.7465e-05,-0.00031474,0,-0.04393,273.29,0.009775,0.000925,0
-4.6899e-05,-0.00029475,0,-0.043939,273.28,0.0098,0.000925,0
-3.7081e-05,-0.0002715,0,-0.043948,273.26,0.009825,0.000925,0
-2.0355e-05,-0.00019196,0,-0.044248,273.22,0.009875,0.00085,0
-2.0306e-05,-0.00019945,0,-0.04416,273.22,0.009875,0.000875,0
-2.8324e-05,-0.00022774,0,-0.044145,273.24,0.00985,0.000875,0
-1.3414e-05,-0.00016755,0,-0.044179,273.21,0.0099,0.000875,0
-7.8057e-06,-0.00012689,0,-0.04429,273.19,0.009925,0.00085,0
-2.0242e-05,-0.00020692,0,-0.04407,273.23,0.009875,0.0009,0
-7.7862e-06,-0.00013184,0,-0.044201,273.19,0.009925,0.000875,0
-7.7615e-06,-0.00013678,0,-0.04411,273.2,0.009925,0.0009,0
-2.0165e-05,-0.00021436,0,-0.043976,273.23,0.009875,0.000925,0
-1.332e-05,-0.00018007,0,-0.043994,273.21,0.0099,0.000925,0
-7.7314e-06,-0.0001417,0,-0.044015,273.2,0.009925,0.000925,0
-2.8128e-05,-0.00024476,0,-0.043961,273.25,0.00985,0.000925,0
-9.2339e-07,-4.645e-05,0,-0.044346,273.16,0.009975,0.00085,0
-9.2033e-07,-4.8266e-05,0,-0.044257,273.16,0.009975,0.000875,0
-3.5704e-06,-9.2148e-05,0,-0.044228,273.18,0.00995,0.000875,0
0,0,0,-0.044293,273.15,0.01,0.000875,0
-9.1805e-07,-5.0076e-05,0,-0.044166,273.17,0.009975,0.0009,0
-9.1371e-07,-5.188e-05,0,-0.04407,273.17,0.009975,0.000925,0
0,0,0,-0.044105,273.15,0.01,0.000925,0
-3.5451e-06,-9.9044e-05,0,-0.044041,273.18,0.00995,0.000925,0
-6.7645e-05,-0.00036588,0,-0.043628,273.32,0.00975,0.001,0
-5.6921e-05,-0.00033645,0,-0.043736,273.3,0.009775,0.000975,0
-4.6454e-05,-0.00031508,0,-0.043743,273.28,0.0098,0.000975,0
-3.6915e-05,-0.00028088,0,-0.043852,273.26,0.009825,0.00095,0
-3.6727e-05,-0.00029022,0,-0.043752,273.27,0.009825,0.000975,0
-3.6515e-05,-0.00029951,0,-0.04365,273.27,0.009825,0.001,0
-5.6233e-05,-0.00035794,0,-0.043528,273.31,0.009775,0.001025,0
-4.5892e-05,-0.0003352,0,-0.043535,273.29,0.0098,0.001025,0
-3.6283e-05,-0.00030875,0,-0.043543,273.27,0.009825,0.001025,0
-2.0074e-05,-0.00022177,0,-0.043879,273.23,0.009875,0.00095,0
-1.9971e-05,-0.00022914,0,-0.043778,273.23,0.009875,0.000975,0
-2.7859e-05,-0.00026164,0,-0.043764,273.25,0.00985,0.000975,0
-1.3191e-05,-0.0001925,0,-0.043795,273.22,0.0099,0.000975,0
-7.6964e-06,-0.00014661,0,-0.043917,273.2,0.009925,0.00095,0
-1.9856e-05,-0.00023648,0,-0.043674,273.24,0.009875,0.001,0
-7.6565e-06,-0.00015148,0,-0.043815,273.2,0.009925,0.000975,0
-7.6122e-06,-0.00015634,0,-0.043711,273.2,0.009925,0.001,0
-1.9729e-05,-0.00024377,0,-0.043567,273.24,0.009875,0.001025,0
-1.3031e-05,-0.00020479,0,-0.043583,273.22,0.0099,0.001025,0
-7.5633e-06,-0.00016116,0,-0.043602,273.2,0.009925,0.001025,0
-2.7522e-05,-0.00027834,0,-0.043554,273.26,0.00985,0.001025,0
-9.1027e-07,-5.3676e-05,0,-0.043971,273.17,0.009975,0.00095,0
-9.0475e-07,-5.5463e-05,0,-0.043868,273.17,0.009975,0.000975,0
-3.5106e-06,-0.00010588,0,-0.04384,273.18,0.00995,0.000975,0
0,0,0,-0.043903,273.15,0.01,0.000975,0
-9.0025e-07,-5.7241e-05,0,-0.043763,273.17,0.009975,0.001,0
-8.9364e-07,-5.9007e-05,0,-0.043654,273.17,0.009975,0.001025,0
0,0,0,-0.043688,273.15,0.01,0.001025,0
-3.4678e-06,-0.00011265,0,-0.043626,273.19,0.00995,0.001025,0
-6.5702e-05,-0.00041056,0,-0.04319,273.34,0.00975,0.0011,0
-5.5421e-05,-0.00037914,0,-0.043309,273.32,0.009775,0.001075,0
-4.5228e-05,-0.00035505,0,-0.043315,273.3,0.0098,0.001075,0
-3.6029e-05,-0.00031792,0,-0.043434,273.28,0.009825,0.00105,0
-3.5757e-05,-0.00032702,0,-0.043322,273.28,0.009825,0.001075,0
-3.5465e-05,-0.00033606,0,-0.043206,273.28,0.009825,0.0011,0
-5.4486e-05,-0.0004,0,-0.043076,273.33,0.009775,0.001125,0
-4.4466e-05,-0.00037458,0,-0.043081,273.31,0.0098,0.001125,0
-3.5156e-05,-0.00034502,0,-0.043087,273.29,0.009825,0.001125,0
-1.9591e-05,-0.00025101,0,-0.043457,273.24,0.009875,0.00105,0
-1.9442e-05,-0.0002582,0,-0.043343,273.24,0.009875,0.001075,0
-2.7123e-05,-0.00029482,0,-0.043331,273.26,0.00985,0.001075,0
-1.2842e-05,-0.00021691,0,-0.043358,273.23,0.0099,0.001075,0
-7.5104e-06,-0.00016595,0,-0.043491,273.2,0.009925,0.00105,0
-1.9284e-05,-0.00026533,0,-0.043227,273.25,0.009875,0.0011,0
-7.4533e-06,-0.0001707,0,-0.043376,273.21,0.009925,0.001075,0
-7.3925e-06,-0.00017542,0,-0.043259,273.21,0.009925,0.0011,0
-1.9115e-05,-0.00027241,0,-0.043106,273.25,0.009875,0.001125,0
-1.2626e-05,-0.00022885,0,-0.043121,273.23,0.0099,0.001125,0
-7.3278e-06,-0.0001801,0,-0.043137,273.21,0.009925,0.001125,0
-2.6667e-05,-0.00031104,0,-0.043096,273.27,0.00985,0.001125,0
-8.8817e-07,-6.0762e-05,0,-0.043542,273.17,0.009975,0.00105,0
-8.8056e-07,-6.2504e-05,0,-0.043426,273.17,0.009975,0.001075,0
-3.4173e-06,-0.00011932,0,-0.043399,273.19,0.00995,0.001075,0
0,0,0,-0.043459,273.15,0.01,0.001075,0
-8.7421e-07,-6.4232e-05,0,-0.043307,273.17,0.009975,0.0011,0
-8.6567e-07,-6.5946e-05,0,-0.043185,273.17,0.009975,0.001125,0
0,0,0,-0.043218,273.15,0.01,0.001125,0
-3.3597e-06,-0.00012589,0,-0.043159,273.19,0.00995,0.001125,0
-6.3214e-05,-0.00045375,0,-0.042703,273.36,0.00975,0.0012,0
-5.3447e-05,-0.00042049,0,-0.042832,273.33,0.009775,0.001175,0
-4.3618e-05,-0.00039377,0,-0.042836,273.31,0.0098,0.001175,0
-3.4828e-05,-0.00035389,0,-0.042966,273.29,0.009825,0.00115,0
-3.4485e-05,-0.00036269,0,-0.042841,273.29,0.009825,0.001175,0
-3.4126e-05,-0.00037139,0,-0.042713,273.3,0.009825,0.0012,0
-5.2304e-05,-0.00044057,0,-0.042575,273.34,0.009775,0.001225,0
-4.2688e-05,-0.00041257,0,-0.042578,273.32,0.0098,0.001225,0
-3.3751e-05,-0.00038,0,-0.042582,273.3,0.009825,0.001225,0
-1.8938e-05,-0.00027942,0,-0.042984,273.25,0.009875,0.00115,0
-1.8751e-05,-0.00028636,0,-0.042857,273.25,0.009875,0.001175,0
-2.6158e-05,-0.00032697,0,-0.042848,273.27,0.00985,0.001175,0
-1.2385e-05,-0.00024057,0,-0.04287,273.23,0.0099,0.001175,0
-7.2599e-06,-0.00018473,0,-0.043013,273.21,0.009925,0.00115,0
-1.8556e-05,-0.00029323,0,-0.042728,273.26,0.009875,0.0012,0
-7.1883e-06,-0.00018932,0,-0.042886,273.21,0.009925,0.001175,0
-7.1138e-06,-0.00019387,0,-0.042755,273.21,0.009925,0.0012,0
-1.8353e-05,-0.00030003,0,-0.042596,273.26,0.009875,0.001225,0
-1.2123e-05,-0.00025205,0,-0.042607,273.24,0.0099,0.001225,0
-7.036e-06,-0.00019836,0,-0.042621,273.21,0.009925,0.001225,0
-2.5602e-05,-0.00034258,0,-0.042588,273.28,0.00985,0.001225,0
-8.5852e-07,-6.7644e-05,0,-0.04306,273.17,0.009975,0.00115,0
-8.4914e-07,-6.9326e-05,0,-0.042931,273.17,0.009975,0.001175,0
-3.2957e-06,-0.00013234,0,-0.042906,273.19,0.00995,0.001175,0
0,0,0,-0.042963,273.15,0.01,0.001175,0
-8.4126e-07,-7.0991e-05,0,-0.0428,273.17,0.009975,0.0012,0
-8.3111e-07,-7.2638e-05,0,-0.042664,273.17,0.009975,0.001225,0
0,0,0,-0.042695,273.15,0.01,0.001225,0
-3.2259e-06,-0.00013866,0,-0.042641,273.19,0.00995,0.001225,0
-6.0269e-05,-0.00049509,0,-0.042168,273.38,0.00975,0.0013,0
-5.1076e-05,-0.00046019,0,-0.042306,273.35,0.009775,0.001275,0
-4.1686e-05,-0.00043094,0,-0.042308,273.33,0.0098,0.001275,0
-3.3362e-05,-0.00038851,0,-0.042448,273.3,0.009825,0.00125,0
-3.296e-05,-0.00039692,0,-0.042311,273.31,0.009825,0.001275,0
-3.2544e-05,-0.00040523,0,-0.042171,273.31,0.009825,0.0013,0
-4.976e-05,-0.00047932,0,-0.042026,273.36,0.009775,0.001325,0
-4.0615e-05,-0.00044885,0,-0.042027,273.34,0.0098,0.001325,0
-3.2116e-05,-0.00041342,0,-0.042028,273.31,0.009825,0.001325,0
-1.8142e-05,-0.00030675,0,-0.042461,273.26,0.009875,0.00125,0
-1.7924e-05,-0.00031339,0,-0.042322,273.26,0.009875,0.001275,0
-2.5003e-05,-0.00035784,0,-0.042316,273.29,0.00985,0.001275,0
-1.184e-05,-0.00026328,0,-0.042332,273.24,0.0099,0.001275,0
-6.9555e-06,-0.00020281,0,-0.042485,273.22,0.009925,0.00125,0
-1.7699e-05,-0.00031995,0,-0.042181,273.27,0.009875,0.0013,0
-6.8719e-06,-0.0002072,0,-0.042345,273.22,0.009925,0.001275,0
-6.7861e-06,-0.00021154,0,-0.042203,273.22,0.009925,0.0013,0
-1.7467e-05,-0.00032643,0,-0.042037,273.27,0.009875,0.001325,0
-1.1538e-05,-0.00027424,0,-0.042045,273.24,0.0099,0.001325,0
-6.6974e-06,-0.00021582,0,-0.042056,273.22,0.009925,0.001325,0
-2.4364e-05,-0.00037272,0,-0.042031,273.29,0.00985,0.001325,0
-8.2258e-07,-7.4266e-05,0,-0.042527,273.17,0.009975,0.00125,0
-8.1172e-07,-7.5876e-05,0,-0.042385,273.17,0.009975,0.001275,0
-3.1508e-06,-0.00014484,0,-0.042363,273.2,0.00995,0.001275,0
0,0,0,-0.042415,273.15,0.01,0.001275,0
-8.0261e-07,-7.7466e-05,0,-0.042242,273.17,0.009975,0.0013,0
-7.9111e-07,-7.9036e-05,0,-0.042094,273.17,0.009975,0.001325,0
0,0,0,-0.042123,273.15,0.01,0.001325,0
-3.0709e-06,-0.00015087,0,-0.042073,273.2,0.00995,0.001325,0
-5.6945e-05,-0.00053431,0,-0.041586,273.39,0.00975,0.0014,0
-4.8374e-05,-0.00049793,0,-0.041734,273.37,0.009775,0.001375,0
-3.9487e-05,-0.00046628,0,-0.041734,273.34,0.0098,0.001375,0
-3.1676e-05,-0.00042151,0,-0.041882,273.32,0.009825,0.00135,0
-3.1225e-05,-0.00042948,0,-0.041734,273.32,0.009825,0.001375,0
-3.0763e-05,-0.00043734,0,-0.041582,273.32,0.009825,0.0014,0
-4.6916e-05,-0.000516,0,-0.041431,273.38,0.009775,0.001425,0
-3.8301e-05,-0.00048321,0,-0.041429,273.35,0.0098,0.001425,0
-3.0291e-05,-0.00044508,0,-0.041428,273.33,0.009825,0.001425,0
-1.7229e-05,-0.00033282,0,-0.04189,273.27,0.009875,0.00135,0
-1.6985e-05,-0.00033911,0,-0.041739,273.27,0.009875,0.001375,0
-2.369e-05,-0.0003872,0,-0.041736,273.3,0.00985,0.001375,0
-1.1221e-05,-0.0002849,0,-0.041746,273.25,0.0099,0.001375,0
-6.6066e-06,-0.00022005,0,-0.041908,273.22,0.009925,0.00135,0
-1.6735e-05,-0.00034532,0,-0.041587,273.27,0.009875,0.0014,0
-6.5133e-06,-0.00022422,0,-0.041756,273.22,0.009925,0.001375,0
-6.4183e-06,-0.00022833,0,-0.041602,273.22,0.009925,0.0014,0
-1.648e-05,-0.00035144,0,-0.041431,273.28,0.009875,0.001425,0
-1.0888e-05,-0.00029525,0,-0.041436,273.25,0.0099,0.001425,0
-6.3208e-06,-0.00023237,0,-0.041445,273.23,0.009925,0.001425,0
-2.2984e-05,-0.00040126,0,-0.041429,273.3,0.00985,0.001425,0
-7.8147e-07,-8.0585e-05,0,-0.041945,273.17,0.009975,0.00135,0
-7.694e-07,-8.2112e-05,0,-0.041791,273.17,0.009975,0.001375,0
-2.9867e-06,-0.00015674,0,-0.041771,273.2,0.00995,0.001375,0
0,0,0,-0.041819,273.15,0.01,0.001375,0
-7.593e-07,-8.3618e-05,0,-0.041636,273.17,0.009975,0.0014,0
-7.4671e-07,-8.5101e-05,0,-0.041477,273.18,0.009975,0.001425,0
0,0,0,-0.041504,273.15,0.01,0.001425,0
-2.8987e-06,-0.00016244,0,-0.041458,273.2,0.00995,0.001425,0
-5.3313e-05,-0.00057114,0,-0.04096,273.41,0.00975,0.0015,0
-4.5404e-05,-0.00053348,0,-0.041117,273.38,0.009775,0.001475,0
-3.707e-05,-0.00049959,0,-0.041114,273.36,0.0098,0.001475,0
-2.981e-05,-0.00045269,0,-0.041271,273.33,0.009825,0.00145,0
-2.932e-05,-0.00046018,0,-0.041111,273.33,0.009825,0.001475,0
-2.8822e-05,-0.00046754,0,-0.040949,273.34,0.009825,0.0015,0
-4.3833e-05,-0.00055038,0,-0.040792,273.39,0.009775,0.001525,0
-3.5793e-05,-0.00051543,0,-0.040788,273.36,0.0098,0.001525,0
-2.8315e-05,-0.00047477,0,-0.040784,273.34,0.009825,0.001525,0
-1.622e-05,-0.00035745,0,-0.041273,273.28,0.009875,0.00145,0
-1.5955e-05,-0.00036337,0,-0.041111,273.28,0.009875,0.001475,0
-2.225e-05,-0.00041489,0,-0.041111,273.31,0.00985,0.001475,0
-1.0543e-05,-0.00030529,0,-0.041115,273.25,0.0099,0.001475,0
-6.2219e-06,-0.00023636,0,-0.041285,273.23,0.009925,0.00145,0
-1.5686e-05,-0.0003692,0,-0.040948,273.28,0.009875,0.0015,0
-6.1208e-06,-0.00024028,0,-0.041122,273.23,0.009925,0.001475,0
-6.0185e-06,-0.00024413,0,-0.040957,273.23,0.009925,0.0015,0
-1.5413e-05,-0.00037492,0,-0.040781,273.29,0.009875,0.001525,0
-1.0186e-05,-0.00031499,0,-0.040783,273.26,0.0099,0.001525,0
-5.9142e-06,-0.00024792,0,-0.040788,273.23,0.009925,0.001525,0
-2.149e-05,-0.00042805,0,-0.040782,273.31,0.00985,0.001525,0
-7.362e-07,-8.6562e-05,0,-0.041316,273.18,0.009975,0.00145,0
-7.2315e-07,-8.7999e-05,0,-0.041151,273.18,0.009975,0.001475,0
-2.8072e-06,-0.00016797,0,-0.041134,273.2,0.00995,0.001475,0
0,0,0,-0.041177,273.15,0.01,0.001475,0
-7.123e-07,-8.9413e-05,0,-0.040985,273.18,0.009975,0.0015,0
-6.9884e-07,-9.0803e-05,0,-0.040815,273.18,0.009975,0.001525,0
0,0,0,-0.04084,273.15,0.01,0.001525,0
-2.7128e-06,-0.00017331,0,-0.040799,273.2,0.00995,0.001525,0
-4.9443e-05,-0.00060541,0,-0.040292,273.43,0.00975,0.0016,0
-4.2222e-05,-0.00056666,0,-0.040457,273.4,0.009775,0.001575,0
-3.4483e-05,-0.00053069,0,-0.040452,273.37,0.0098,0.001575,0
-2.7802e-05,-0.00048187,0,-0.040617,273.34,0.009825,0.00155,0
-2.7283e-05,-0.00048884,0,-0.040446,273.34,0.009825,0.001575,0
-2.6756e-05,-0.00049568,0,-0.040274,273.35,0.009825,0.0016,0
-4.0566e-05,-0.0005823,0,-0.040111,273.41,0.009775,0.001625,0
-3.3138e-05,-0.00054536,0,-0.040105,273.38,0.0098,0.001625,0
-2.6225e-05,-0.00050237,0,-0.040098,273.35,0.009825,0.001625,0
-1.5136e-05,-0.00038053,0,-0.040612,273.29,0.009875,0.00155,0
-1.4855e-05,-0.00038605,0,-0.04044,273.29,0.009875,0.001575,0
-2.071e-05,-0.00044075,0,-0.040442,273.32,0.00985,0.001575,0
-9.8186e-06,-0.00032436,0,-0.040441,273.26,0.0099,0.001575,0
-5.809e-06,-0.00025164,0,-0.040618,273.23,0.009925,0.00155,0
-1.4572e-05,-0.00039146,0,-0.040266,273.29,0.009875,0.0016,0
-5.702e-06,-0.0002553,0,-0.040444,273.23,0.009925,0.001575,0
-5.5943e-06,-0.00025888,0,-0.040269,273.24,0.009925,0.0016,0
-1.4285e-05,-0.00039676,0,-0.040089,273.29,0.009875,0.001625,0
-9.4434e-06,-0.00033337,0,-0.040088,273.27,0.0099,0.001625,0
-5.485e-06,-0.0002624,0,-0.04009,273.24,0.009925,0.001625,0
-1.991e-05,-0.00045297,0,-0.040093,273.32,0.00985,0.001625,0
-6.877e-07,-9.2168e-05,0,-0.040643,273.18,0.009975,0.00155,0
-6.7389e-07,-9.3509e-05,0,-0.040468,273.18,0.009975,0.001575,0
-2.6159e-06,-0.00017848,0,-0.040453,273.21,0.00995,0.001575,0
0,0,0,-0.040491,273.15,0.01,0.001575,0
-6.6251e-07,-9.4826e-05,0,-0.040291,273.18,0.009975,0.0016,0
-6.4839e-07,-9.6117e-05,0,-0.04011,273.18,0.009975,0.001625,0
0,0,0,-0.040133,273.15,0.01,0.001625,0
-2.5168e-06,-0.00018345,0,-0.040097,273.21,0.00995,0.001625,0
-4.5398e-05,-0.00063696,0,-0.039583,273.45,0.00975,0.0017,0
-3.8883e-05,-0.0005973,0,-0.039756,273.41,0.009775,0.001675,0
-3.1771e-05,-0.00055942,0,-0.039748,273.38,0.0098,0.001675,0
-2.5688e-05,-0.00050893,0,-0.039921,273.35,0.009825,0.00165,0
-2.5147e-05,-0.00051535,0,-0.03974,273.36,0.009825,0.001675,0
-2.4602e-05,-0.00052163,0,-0.039558,273.36,0.009825,0.0017,0
-3.7169e-05,-0.00061163,0,-0.039391,273.42,0.009775,0.001725,0
-3.0379e-05,-0.00057288,0,-0.039382,273.39,0.0098,0.001725,0
-2.4053e-05,-0.00052777,0,-0.039373,273.36,0.009825,0.001725,0
-1.3996e-05,-0.00040196,0,-0.03991,273.3,0.009875,0.00165,0
-1.3704e-05,-0.00040705,0,-0.039728,273.3,0.009875,0.001675,0
-1.9097e-05,-0.00046469,0,-0.039734,273.33,0.00985,0.001675,0
-9.0614e-06,-0.00034202,0,-0.039725,273.27,0.0099,0.001675,0
-5.3754e-06,-0.00026584,0,-0.039909,273.24,0.009925,0.00165,0
-1.3411e-05,-0.00041202,0,-0.039544,273.3,0.009875,0.0017,0
-5.2643e-06,-0.00026922,0,-0.039726,273.24,0.009925,0.001675,0
-5.153e-06,-0.00027252,0,-0.03954,273.24,0.009925,0.0017,0
-1.3115e-05,-0.00041689,0,-0.039357,273.3,0.009875,0.001725,0
-8.6741e-06,-0.00035031,0,-0.039353,273.27,0.0099,0.001725,0
-5.0405e-06,-0.00027576,0,-0.039352,273.24,0.009925,0.001725,0
-1.8271e-05,-0.00047591,0,-0.039365,273.33,0.00985,0.001725,0
-6.3682e-07,-9.7382e-05,0,-0.039929,273.18,0.009975,0.00165,0
-6.2247e-07,-9.8623e-05,0,-0.039743,273.18,0.009975,0.001675,0
-2.416e-06,-0.00018822,0,-0.039732,273.21,0.00995,0.001675,0
0,0,0,-0.039765,273.15,0.01,0.001675,0
-6.1076e-07,-9.9837e-05,0,-0.039557,273.18,0.009975,0.0017,0
-5.9621e-07,-0.00010103,0,-0.039366,273.18,0.009975,0.001725,0
0,0,0,-0.039387,273.15,0.01,0.001725,0
-2.3138e-06,-0.0001928,0,-0.039356,273.21,0.00995,0.001725,0
-4.1244e-05,-0.00066568,0,-0.038837,273.46,0.00975,0.0018,0
-3.5442e-05,-0.0006253,0,-0.039017,273.43,0.009775,0.001775,0
-2.8976e-05,-0.00058571,0,-0.039007,273.4,0.0098,0.001775,0
-2.3502e-05,-0.00053377,0,-0.039186,273.36,0.009825,0.00175,0
-2.2949e-05,-0.00053962,0,-0.038996,273.37,0.009825,0.001775,0
-2.2393e-05,-0.00054533,0,-0.038804,273.37,0.009825,0.0018,0
-3.3697e-05,-0.00063829,0,-0.038634,273.43,0.009775,0.001825,0
-2.756e-05,-0.00059791,0,-0.038622,273.4,0.0098,0.001825,0
-2.1836e-05,-0.0005509,0,-0.03861,273.37,0.009825,0.001825,0
-1.2819e-05,-0.00042165,0,-0.039169,273.3,0.009875,0.00175,0
-1.252e-05,-0.0004263,0,-0.038978,273.31,0.009875,0.001775,0
-1.7437e-05,-0.00048662,0,-0.038986,273.34,0.00985,0.001775,0
-8.2831e-06,-0.00035824,0,-0.038972,273.27,0.0099,0.001775,0
-4.9281e-06,-0.00027892,0,-0.039162,273.24,0.009925,0.00175,0
-1.2222e-05,-0.00043083,0,-0.038785,273.31,0.009875,0.0018,0
-4.8146e-06,-0.00028201,0,-0.038969,273.24,0.009925,0.001775,0
-4.7015e-06,-0.00028502,0,-0.038774,273.24,0.009925,0.0018,0
